Tweet_ID, Target1, Stance1, Target2, Stance2, Train/Test/Dev
675302521691373568,Donald Trump,FAVOR,Ted Cruz,NONE,Train
675311079761793025,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675323410533122050,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675331206733541377,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675331673907703808,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675335920703418368,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675337508465414145,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675338928854073344,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675339396044992513,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675361113136058369,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
675372596674842626,Donald Trump,NONE,Ted Cruz,AGAINST,Train
675380820366913536,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675382207163207680,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675415381951967232,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675421934893445120,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675440461134225408,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675441939118882818,Donald Trump,NONE,Ted Cruz,NONE,Train
675444809130221569,Donald Trump,NONE,Ted Cruz,NONE,Train
675462709945704448,Donald Trump,NONE,Ted Cruz,NONE,Train
675467780884426753,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675492902567473152,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675494581560025088,Donald Trump,NONE,Ted Cruz,FAVOR,Train
675660667874095104,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675700857057517568,Donald Trump,AGAINST,Ted Cruz,NONE,Train
675726991920898052,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675738069962612739,Donald Trump,NONE,Ted Cruz,NONE,Train
675753294623469568,Donald Trump,NONE,Ted Cruz,NONE,Train
675781957863661568,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
675783386770907136,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675790098609254400,Donald Trump,NONE,Ted Cruz,NONE,Train
675812779320832000,Donald Trump,NONE,Ted Cruz,NONE,Train
675819808898883584,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
675827037412548608,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675828189025865728,Donald Trump,NONE,Ted Cruz,FAVOR,Train
675834901833392129,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
675844833286692864,Donald Trump,NONE,Ted Cruz,NONE,Train
675860381525393409,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675905904559157248,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
675913391785926656,Donald Trump,NONE,Ted Cruz,FAVOR,Train
675928694712438784,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
675930756208852993,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676017241440313344,Donald Trump,NONE,Ted Cruz,NONE,Train
676032642370961408,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676033191849959424,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676043206543454210,Donald Trump,AGAINST,Ted Cruz,NONE,Train
676064518045376512,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676072738470166528,Donald Trump,AGAINST,Ted Cruz,NONE,Train
676076414441930752,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676098684883349504,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676104375459254272,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676105078852476929,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676107098900443140,Donald Trump,NONE,Ted Cruz,NONE,Train
676131230727933953,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676144940448137217,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676145310494773248,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676179207035207680,Donald Trump,NONE,Ted Cruz,NONE,Train
676190008257077252,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676221457656102913,Donald Trump,NONE,Ted Cruz,NONE,Train
676221926914842624,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676240181100326912,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676256722344775681,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676257471489433600,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676257768542572545,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676282422766518272,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676373002179727360,Donald Trump,NONE,Ted Cruz,NONE,Train
676389938594635776,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676411652070244353,Donald Trump,NONE,Ted Cruz,NONE,Train
676419668706488320,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676433617699135489,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676433778890383360,Donald Trump,FAVOR,Ted Cruz,NONE,Train
676444356706873344,Donald Trump,NONE,Ted Cruz,NONE,Train
676470414126637056,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676481153457627136,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676481528235319296,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676500501450616833,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676507347905347584,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676520853656350720,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676525092533239808,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676608343654338561,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676612970487619585,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676621823434469376,Donald Trump,NONE,Ted Cruz,AGAINST,Train
676632704486539264,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676640795001118720,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676645103289544704,Donald Trump,AGAINST,Ted Cruz,NONE,Train
676654618768609280,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676660464244264960,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676670866483224576,Donald Trump,NONE,Ted Cruz,NONE,Train
676714044233912320,Donald Trump,FAVOR,Ted Cruz,NONE,Train
676744941213753344,Donald Trump,AGAINST,Ted Cruz,NONE,Train
676764175058751488,Donald Trump,NONE,Ted Cruz,NONE,Train
676770488442617857,Donald Trump,NONE,Ted Cruz,NONE,Train
676775367517085696,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
676775511025037312,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676786929971654661,Donald Trump,NONE,Ted Cruz,NONE,Train
676791471941541888,Donald Trump,NONE,Ted Cruz,FAVOR,Train
676798228411514880,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676850864880009216,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676868378531782657,Donald Trump,NONE,Ted Cruz,FAVOR,Train
676874578413535236,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676874864834179073,Donald Trump,AGAINST,Ted Cruz,NONE,Train
676878396006121472,Donald Trump,NONE,Ted Cruz,AGAINST,Train
676892866283745280,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676894306377072644,Donald Trump,NONE,Ted Cruz,NONE,Train
676960259244728321,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676962813047414784,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676966921800171520,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676967370246791169,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676968660863422464,Donald Trump,NONE,Ted Cruz,NONE,Train
676969502035324929,Donald Trump,NONE,Ted Cruz,NONE,Train
676970046011371520,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676972910616137729,Donald Trump,NONE,Ted Cruz,NONE,Train
676973191785553920,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676973219597959168,Donald Trump,NONE,Ted Cruz,NONE,Train
676973342549757956,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
676976714568847360,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676977343542517762,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676979503860736000,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676979861706141696,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676981679429406721,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
676985722885287938,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
676987511961464832,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
677352437561229312,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
677370568581206016,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
677594387006779392,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
677595354674544640,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
677867758848110592,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
677894273543442432,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
677897932109049856,Donald Trump,NONE,Ted Cruz,NONE,Train
677908297064824837,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
677939643690692608,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
677990379728281600,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
677990897867444224,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
677991856760709121,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
677993106894028800,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
678659127007162371,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
678773280535404544,Donald Trump,NONE,Ted Cruz,NONE,Train
677971918583169024,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678008091900792832,Donald Trump,NONE,Ted Cruz,NONE,Train
678018221514039297,Donald Trump,AGAINST,Ted Cruz,NONE,Train
678040706871496704,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678044966116044800,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678049950140362752,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678096935048187904,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678145292743647233,Donald Trump,NONE,Ted Cruz,AGAINST,Train
678218501270732800,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
678259674941161473,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678281830135558144,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678381840667807744,Donald Trump,NONE,Ted Cruz,AGAINST,Train
678401107199139840,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
678425583420727297,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678579746649849856,Donald Trump,NONE,Ted Cruz,NONE,Train
678584631852195840,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678595176986574848,Donald Trump,NONE,Ted Cruz,NONE,Train
678900528571621376,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678946019237888000,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
678983218666704896,Donald Trump,NONE,Ted Cruz,NONE,Train
679129995797659649,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679150829270663168,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
679203807541104640,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
679297297319002114,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
679329391567089666,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
679358293450461185,Donald Trump,FAVOR,Ted Cruz,NONE,Train
679359374704406532,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679393271152582657,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679423000085725184,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679454484129574912,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679457958044893184,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
679458271149686784,Donald Trump,FAVOR,Ted Cruz,NONE,Train
679494756607496192,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679607264685076481,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
679650103032811520,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
679663053776920577,Donald Trump,NONE,Ted Cruz,NONE,Train
679664802030055424,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679673384540614656,Donald Trump,NONE,Ted Cruz,NONE,Train
679692779602087941,Donald Trump,NONE,Ted Cruz,NONE,Train
679704161106051072,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679712611231924224,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
679813402039062529,Donald Trump,AGAINST,Ted Cruz,NONE,Train
679815015625433092,Donald Trump,NONE,Ted Cruz,NONE,Train
679855154582044672,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
679900709085691904,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
679975602116493312,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
680007886794285056,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
680013425947328512,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
680045825930690560,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
680116513152602113,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
680368444987031552,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
680424900553797633,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
680570165151465472,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
680649715256393729,Donald Trump,NONE,Ted Cruz,NONE,Train
680731659260588033,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
681137995777347585,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681140223376408576,Donald Trump,FAVOR,Ted Cruz,NONE,Train
681231195137417216,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
681236634138984448,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681464325211578368,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
681539852228165632,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
681617388203147264,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681669177250332673,Donald Trump,NONE,Ted Cruz,NONE,Train
681674853796020226,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681675233334444032,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681690727181467652,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681704359424479233,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681853114631229440,Donald Trump,NONE,Ted Cruz,NONE,Train
681919268909264896,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
681938427634290688,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
681977234350018560,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682047662636449793,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
682176052945371136,Donald Trump,NONE,Ted Cruz,NONE,Train
682187024888008704,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
682206404577382400,Donald Trump,FAVOR,Ted Cruz,NONE,Train
682330134016200704,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682352686042341377,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682625517351231489,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682708133794332672,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682742796755845120,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682754707467587586,Donald Trump,NONE,Ted Cruz,NONE,Train
682808950564106240,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
682938859345317889,Donald Trump,NONE,Ted Cruz,NONE,Train
683073941607464962,Donald Trump,NONE,Ted Cruz,NONE,Train
683185921001295873,Donald Trump,NONE,Ted Cruz,NONE,Train
683358941829398528,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
683467926976892928,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
683549022783680512,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
683647455297060864,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
683650075692675072,Donald Trump,AGAINST,Ted Cruz,NONE,Train
683711440830595073,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
683743322301546496,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
683747382186606593,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
683812752066924544,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
683881542431576064,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684017462082453504,Donald Trump,NONE,Ted Cruz,NONE,Train
684135219272749056,Donald Trump,FAVOR,Ted Cruz,NONE,Train
684146499287158785,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684147542427328513,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684147940475179008,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684185792189718529,Donald Trump,NONE,Ted Cruz,NONE,Train
684188997384445954,Donald Trump,NONE,Ted Cruz,NONE,Train
684218508864012291,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684240259983491073,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684358801282207744,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684365956467048448,Donald Trump,NONE,Ted Cruz,NONE,Train
684408254399516672,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684432346251161600,Donald Trump,AGAINST,Ted Cruz,NONE,Train
684453762912628736,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684485317995433986,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
684601182661165062,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684764329690923008,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
684770135706578944,Donald Trump,NONE,Ted Cruz,FAVOR,Train
684799866954878976,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
684815736397668352,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
684860163317182464,Donald Trump,NONE,Ted Cruz,NONE,Train
684881611771527168,Donald Trump,AGAINST,Ted Cruz,NONE,Train
684885025658114052,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
684894719382441984,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
684903986902634496,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684905016684064768,Donald Trump,NONE,Ted Cruz,NONE,Train
684907391775682560,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
684917641266499585,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
684935073444048896,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
684935738593570817,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
684936302920364032,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
684937005520818176,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
685066273982562304,Donald Trump,NONE,Ted Cruz,AGAINST,Train
685095157331398656,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
685097319910502400,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685107626489712640,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685120069622366211,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685141898110103553,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685142821557256192,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685143096208809985,Donald Trump,AGAINST,Ted Cruz,NONE,Train
685149453477543936,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
685174721822896128,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
685210898722590720,Donald Trump,NONE,Ted Cruz,NONE,Train
685221787685273600,Donald Trump,NONE,Ted Cruz,FAVOR,Train
685237087847755776,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
685242692293529600,Donald Trump,AGAINST,Ted Cruz,NONE,Train
685254121297858560,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
685255820490092544,Donald Trump,NONE,Ted Cruz,NONE,Train
685309194434666496,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685503751055081472,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
685586871913558016,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
685614126677266432,Donald Trump,NONE,Ted Cruz,NONE,Train
685660128268410880,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
685746126364884992,Donald Trump,NONE,Ted Cruz,NONE,Train
685829542569754624,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
685939157827452929,Donald Trump,NONE,Ted Cruz,NONE,Train
685965359938052096,Donald Trump,NONE,Ted Cruz,FAVOR,Train
685969407747698688,Donald Trump,NONE,Ted Cruz,NONE,Train
686047492446654464,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
686175311738867712,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
686179378536034304,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
686191592387002368,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
686217578566529024,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
686232680770371584,Donald Trump,NONE,Ted Cruz,NONE,Train
686369884339572736,Donald Trump,AGAINST,Ted Cruz,NONE,Train
686390541467009024,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
686436231874539520,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
686524924798865408,Donald Trump,NONE,Ted Cruz,NONE,Train
686585430569959424,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
686586573379530752,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
686622689449119744,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
686626952036220928,Donald Trump,NONE,Ted Cruz,NONE,Train
686649849391939585,Donald Trump,AGAINST,Ted Cruz,NONE,Train
686739160506347520,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
686748949437399040,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
686751270951071744,Donald Trump,NONE,Ted Cruz,NONE,Train
686921714534453249,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
686924152775774208,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687010614619844609,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687029560416731136,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687074090545381376,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687082709747810305,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687100254764810240,Donald Trump,NONE,Ted Cruz,AGAINST,Train
687102748903395328,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687125554865258496,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687126029266251776,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687174875967045633,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687270594396688385,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687288070060781568,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687313802149273600,Donald Trump,NONE,Ted Cruz,NONE,Train
687317067163291652,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687332423667847168,Donald Trump,NONE,Ted Cruz,NONE,Train
687339599358656513,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687350857386606592,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687365445591130112,Donald Trump,NONE,Ted Cruz,NONE,Train
687401681747873794,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687420664815464449,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687425988133781504,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687438602532466689,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687448316171423748,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687454485191458816,Donald Trump,FAVOR,Ted Cruz,NONE,Train
687456177228263424,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687456331779850241,Donald Trump,NONE,Ted Cruz,NONE,Train
687477552957550592,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687479657684463618,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687500701128232960,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687512065146253312,Donald Trump,NONE,Ted Cruz,FAVOR,Train
687531168036556800,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687535661054832640,Donald Trump,NONE,Ted Cruz,NONE,Train
687565662353371136,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687609266069483520,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687633690885779456,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687646832189685760,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687659578268450820,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687661046102929408,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687667533520896000,Donald Trump,NONE,Ted Cruz,NONE,Train
687688279827820545,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687715075008892928,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687724203416666112,Donald Trump,NONE,Ted Cruz,NONE,Train
687728096108265473,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687730025404055552,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687750807803031552,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687751157523976192,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687752245987913728,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687758578342576128,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687759218217218049,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687770362247950337,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687773061597151232,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687778961733062656,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687793183875547136,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687797514699948032,Donald Trump,NONE,Ted Cruz,AGAINST,Train
687804960688353280,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687807654517981184,Donald Trump,NONE,Ted Cruz,NONE,Train
687812120348475392,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687822564836683776,Donald Trump,NONE,Ted Cruz,NONE,Train
687823196570046464,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687823597595918336,Donald Trump,NONE,Ted Cruz,AGAINST,Train
687824196219592704,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687824290243284992,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687824880935370752,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687824946454786048,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687824955770277888,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687824987177259008,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687825184477327360,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687825239221260288,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687825322918592513,Donald Trump,NONE,Ted Cruz,NONE,Train
687825468834332672,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687825876877115393,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687825979008401408,Donald Trump,AGAINST,Ted Cruz,FAVOR,Train
687826022499102720,Donald Trump,NONE,Ted Cruz,NONE,Train
687827161378615296,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
687827520473952257,Donald Trump,AGAINST,Ted Cruz,NONE,Train
687828934398967808,Donald Trump,FAVOR,Ted Cruz,FAVOR,Train
687833103868403712,Donald Trump,AGAINST,Ted Cruz,AGAINST,Train
687833293941796864,Donald Trump,NONE,Ted Cruz,NONE,Train
687833316758654976,Donald Trump,FAVOR,Ted Cruz,AGAINST,Train
